"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,439.369565217391,354.1,435,518.9,354.428571428571,NA
"2",1963,492.183561643836,177.2,350,985.2,173,288.940926288324
"3",1964,375.158469945355,148.5,315.5,733.5,125.714285714286,211.717681498829
"4",1965,957.427397260274,432.2,678,2036,211.285714285714,707.94792094949
"5",1966,1089.3397260274,411.4,979,2032,361.142857142857,687.818940442873
"6",1967,1291.2,422.8,1190,2590,328.285714285714,1024.35947882223
"7",1968,1389.63114754098,663,1300,2120,561.571428571429,959.108378870674
"8",1969,1576.03835616438,551.2,1520,2800,416.142857142857,1188.15890410959
"9",1970,1248.69315068493,573.6,1140,2250,468,976.229786764545
"10",1971,898.665753424658,323.2,592,1942,286.571428571429,646.531454664057
"11",1972,1166.27322404372,552.5,1030,1955,459.571428571429,930.149501485955
"12",1973,1550.85753424658,643.8,1320,2750,526.571428571429,1202.30966327013
"13",1974,1551.76164383562,478.8,1160,3272,423.428571428571,1182.57958251794
"14",1975,1408.98082191781,737.4,1470,2230,531.285714285714,1217.8211855682
"15",1976,1368.41256830601,439,957.5,3065,328.857142857143,1075.80371908254
"16",1977,814.654794520548,378.8,600,1700,234,626.664231354642
"17",1978,1232.21095890411,590.4,868,2646,342.142857142857,941.183821332973
"18",1979,1250.53150684932,565.6,957,2522,436,966.929087653326
"19",1980,1519.08743169399,920,1300,2675,833.714285714286,1106.68031791952
"20",1981,1608.55342465753,915.4,1440,2558,700.428571428571,1139.10264982119
"21",1982,1662.0904109589,631.4,1300,3034,503.571428571428,1345.55653960691
"22",1983,NA,595,1340,2744,384,NA
"23",1984,NA,NA,NA,NA,NA,NA
"24",1985,NA,NA,NA,NA,NA,NA
"25",1986,NA,NA,NA,NA,NA,NA
"26",1987,NA,NA,NA,NA,NA,NA
"27",1988,NA,NA,NA,NA,NA,NA
"28",1989,NA,NA,NA,NA,NA,NA
"29",1990,NA,NA,NA,NA,NA,NA
"30",1991,NA,NA,NA,NA,NA,NA
"31",1992,NA,1041,1950,2979,958.571428571429,NA
"32",1993,1743.80547945205,790.4,1540,2988,586,1390.33359029819
"33",1994,1131.31780821918,519.6,1140,1792,486.142857142857,909.301385555979
"34",1995,1094.42739726027,545.4,1130,1616,483.857142857143,839.299683877766
"35",1996,1101.16666666667,444.5,993.5,2050,335,777.970339163408
"36",1997,1472.02465753425,719.8,1270,2486,393.428571428571,1106.09619699935
"37",1998,1357.52328767123,465.8,888,2918,343,1069.12002497756
"38",1999,987.301369863014,332.4,644,2036,256.142857142857,782.751745903841
"39",2000,1100.89617486339,508.5,871.5,2060,474.142857142857,792.769472852875
"40",2001,1677.77808219178,600.4,1570,2706,395.142857142857,1333.80096944152
"41",2002,1173.68219178082,377,703,2390,328.714285714286,953.452264819285
"42",2003,843.835616438356,384.4,659,1582,260.714285714286,608.359640049627
"43",2004,1219.68579234973,485,1050,2065,427,899.036342747512
"44",2005,1094.47397260274,341,698,2366,257.285714285714,802.255651064263
"45",2006,1278.08767123288,609.6,1180,2010,408,997.454490106545
"46",2007,1425.90684931507,491.8,1370,2410,230.142857142857,1121.82927592955
"47",2008,1960.31693989071,540,1465,3750,285.142857142857,1462.92050864061
"48",2009,1842.69315068493,686.6,1450,3560,536.714285714286,1416.87607582676
"49",2010,1217.66301369863,514.4,1100,2248,448.571428571429,1011.5867508747
"50",2011,1515.50136986301,579.6,1280,2950,525.714285714286,1146.4426333702
"51",2012,1117.94262295082,268,634,2625,217.857142857143,936.437293876433
"52",2013,1230.85479452055,532.4,992,2188,397.857142857143,835.922059447402
"53",2014,1367.58356164384,597.2,1250,2286,452.571428571428,1085.52429601401
"54",2015,1148.91232876712,611.4,942,2032,497.571428571429,881.859756411577
"55",2016,1281.60655737705,657.5,1270,1950,429.285714285714,1004.17180076566
"56",2017,1610.76712328767,374,1450,2902,323.571428571429,1209.5977488765
"57",2018,1850.7095890411,716.4,1330,3412,557,1251.48775625843
"58",2019,1732.55616438356,709.8,1770,2666,566.857142857143,1453.13759359452
"59",2020,1621.23224043716,569.5,1260,3015,385.571428571429,1249.10462074076
"60",2021,934.512820512821,497.6,809,1456,362.428571428571,NA
