"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,158.619565217391,130,156.5,192,98,NA
"2",1963,198.035616438356,60,100,478.2,52.4285714285714,103.641074146554
"3",1964,156.445355191257,76,117,300,59.2857142857143,91.317993754879
"4",1965,345.095890410959,94,173,842.8,70.2857142857143,168.294335431322
"5",1966,325.021917808219,84.4,230,718.6,68.4285714285714,199.052212731322
"6",1967,410.175342465753,114.8,328,914.4,83.1428571428571,318.250510453414
"7",1968,648.147540983607,257,500,1070,234,369.391358978879
"8",1969,642.542465753425,166.8,520,1300,124.428571428571,423.328907622058
"9",1970,473.750684931507,171,418,863,118.571428571429,343.058467058056
"10",1971,413.66301369863,94.2,212,920.6,62.5714285714286,284.200734668056
"11",1972,475.136612021858,181.5,393,775,138.714285714286,353.068115946407
"12",1973,680.084931506849,233.6,544,1386,156.714285714286,475.516046211595
"13",1974,719.087671232877,143.8,424,1838,123.714285714286,504.924750231744
"14",1975,618.953424657534,215.4,511,1106,122.428571428571,413.22081737996
"15",1976,601.669398907104,148,350.5,1575,96.1428571428571,457.475334137629
"16",1977,353.6,117,200,879.6,90.8571428571428,253.95482931072
"17",1978,401.539726027397,137,260,885,89.2857142857143,311.212198764974
"18",1979,394.564383561644,126.6,260,872,90,265.724885756277
"19",1980,505.532786885246,213.5,416,951,159.285714285714,380.227604872838
"20",1981,574.53698630137,251,504,1026,166.428571428571,371.983576697275
"21",1982,NA,173,382.5,1699,120.714285714286,NA
"22",1983,NA,NA,NA,NA,NA,NA
"23",1984,NA,NA,NA,NA,NA,NA
"24",1985,NA,NA,NA,NA,NA,NA
"25",1986,NA,NA,NA,NA,NA,NA
"26",1987,NA,NA,NA,NA,NA,NA
"27",1988,NA,NA,NA,NA,NA,NA
"28",1989,NA,NA,NA,NA,NA,NA
"29",1990,NA,NA,NA,NA,NA,NA
"30",1991,NA,NA,NA,NA,NA,NA
"31",1992,NA,NA,NA,NA,NA,NA
"32",1993,NA,NA,NA,NA,NA,NA
"33",1994,NA,NA,NA,NA,NA,NA
"34",1995,NA,191,385,697,179.285714285714,NA
"35",1996,463.792349726776,164,414.5,901.5,123.285714285714,331.592154915516
"36",1997,576.186301369863,229.2,471,1102,151.428571428571,434.257519147519
"37",1998,639.731506849315,182.6,367,1430,155,467.841971179505
"38",1999,411.194520547945,139,269,824,81.2857142857143,250.576338729763
"39",2000,505.051912568306,251,450,833.5,185.714285714286,346.394093156388
"40",2001,701.597260273973,179,646,1246,128.571428571429,550.107377208656
"41",2002,435.169863013699,127.8,266,964.8,100.857142857143,346.992489147602
"42",2003,338.164109589041,124.8,250,695.6,94,256.487156377198
"43",2004,562.213114754098,213,428,1055,156,412.915757622447
"44",2005,475.518356164384,125,281,1060,109.285714285714,341.783371231028
"45",2006,604.638356164384,219,573,999.2,141.857142857143,430.866512857486
"46",2007,552.928767123288,175.4,455,1132,121.428571428571,416.535562622309
"47",2008,800.691256830601,205,602,1580,126.142857142857,537.733502982918
"48",2009,820.558904109589,272,599,1636,228.857142857143,596.910834371108
"49",2010,564.934246575343,203.4,437,1206,179.285714285714,437.958306423209
"50",2011,851.764383561644,269.8,704,1586,199.142857142857,593.207205376144
"51",2012,472.732240437158,108,255,1105,91.9,376.428740567265
"52",2013,488,202,395,825.2,174.142857142857,302.350792069422
"53",2014,571.550684931507,226,419,1176,187.142857142857,455.015664995409
"54",2015,508.852054794521,197.4,347,1030,162,385.822874846196
"55",2016,518.729508196721,165.5,451.5,953.5,108.142857142857,387.896261920069
"56",2017,696.47698630137,127.2,569,1436,100.728571428571,511.797576107255
"57",2018,694.501369863014,189,466,1502,168.428571428571,471.47800591244
"58",2019,643.2,219.8,637,1060,182.714285714286,502.831040070623
"59",2020,731.308743169399,215.5,545,1490,181.571428571429,539.640019338585
"60",2021,457.241758241758,212.6,399,719.6,169.571428571429,NA
