"","Year","MeanDischarge","Q10","Q50","Q90","MAM7","MeanBaseflow"
"1",1962,130.521739130435,111,127.5,155.6,105.428571428571,NA
"2",1963,160.750684931507,85,120,269.8,74.7142857142857,110.195250397684
"3",1964,150.407103825137,80,125,242,67.8571428571428,111.935844835947
"4",1965,246.802739726027,99,174,434.8,76.7142857142857,147.684262141968
"5",1966,226.361643835616,92,176,422.8,83.8571428571429,153.803666014351
"6",1967,295.054794520548,140.4,220,529,112.571428571429,205.799126889588
"7",1968,187.005464480874,104,166.5,275.5,80.1428571428571,143.949710762826
"8",1969,207.065753424658,100.4,180,349.6,87.5714285714286,160.762275441454
"9",1970,215.813698630137,109.4,191,361.4,97.8571428571428,150.24970850323
"10",1971,204.641095890411,81.4,145,413,73.7142857142857,152.616632766016
"11",1972,250.868852459016,122.5,214.5,410.5,108.142857142857,181.339623695976
"12",1973,296.098630136986,142.4,241,504.8,114.285714285714,207.680059098556
"13",1974,311.021917808219,134,217,577,120.142857142857,227.034502280737
"14",1975,320.372602739726,144,265,492,99.1428571428571,215.058885249156
"15",1976,317.734972677596,123.5,197,687.5,109.428571428571,237.92920210362
"16",1977,181.635616438356,87,143,314.6,77.2857142857143,145.106180691455
"17",1978,216.706849315068,112.4,170,344.8,94.4285714285714,157.048869366687
"18",1979,260.282191780822,116.4,174,554.6,90.1428571428571,195.262364644488
"19",1980,233.732240437158,135,200,403,112.428571428571,170.825842440801
"20",1981,262.435616438356,121,211,433,90.7142857142857,185.493331821948
"21",1982,NA,140,191,479.8,123.714285714286,NA
"22",1983,NA,NA,NA,NA,NA,NA
"23",1984,NA,NA,NA,NA,NA,NA
"24",1985,NA,NA,NA,NA,NA,NA
"25",1986,NA,NA,NA,NA,NA,NA
"26",1987,NA,183.2,278.5,503.6,169.857142857143,NA
"27",1988,279.786885245902,104,240.5,479,85.1428571428571,199.483173322678
"28",1989,267.81095890411,145,209,405,123.714285714286,194.735556256797
"29",1990,318.830136986301,155,262,559.4,131,207.171793735408
"30",1991,373.539726027397,169,322,674.6,142.142857142857,253.443929016189
"31",1992,284.139344262295,142,250,479.5,113.571428571429,229.917562628628
"32",1993,290.515068493151,180,255,443.2,169.142857142857,226.481998804088
"33",1994,302.495890410959,155,264,467,127.285714285714,207.713414069221
"34",1995,241.060273972603,123,223,367.2,109.571428571429,184.545520481768
"35",1996,245.928961748634,131,207,375.5,112.571428571429,174.810973331465
"36",1997,221.194520547945,116.4,169,341.8,107.428571428571,171.625207662107
"37",1998,215.67397260274,99,175,380.2,80.2857142857143,162.106536203522
"38",1999,227.364383561644,131,194,359.6,112.714285714286,171.077686453577
"39",2000,233.210382513661,132.5,186.5,354,122.571428571429,168.457770538508
"40",2001,271.482191780822,135,236,419.4,100.714285714286,202.847797347249
"41",2002,238.947945205479,123,217,351.8,111.285714285714,182.842701236448
"42",2003,177.354794520548,91,140,330.2,68.2571428571429,134.003722787667
"43",2004,274.846994535519,122,205.5,518,107,197.503118405577
"44",2005,226.858904109589,97.18,197,378.2,79.0571428571428,163.701258379368
"45",2006,328.112328767123,134.4,276,567.8,110.714285714286,220.48880886665
"46",2007,243.381095890411,113,189,438.2,92.5571428571428,194.521548644338
"47",2008,285.168306010929,120.5,240.5,445.5,101.857142857143,198.377691835788
"48",2009,330.054794520548,142.8,266,549.8,114.857142857143,225.648018672169
"49",2010,201.781095890411,113.4,185,302.4,91.4285714285714,158.997256122873
"50",2011,254.824657534247,136.8,208,407.6,119.428571428571,187.807550784787
"51",2012,192.810655737705,88.05,167,336.5,78.6857142857143,158.055371671437
"52",2013,297.024383561644,134,231,499.6,105.271428571429,195.03713867116
"53",2014,309.243835616438,162,230,555.4,142.714285714286,214.021452588507
"54",2015,248.654794520548,123.4,195,393,116.857142857143,174.036888270496
"55",2016,285.679781420765,145,233,467.5,100.971428571429,201.717961287079
"56",2017,278.066849315069,109.4,229,530,94.4571428571429,185.871297596664
"57",2018,302.101643835616,122,255,454.6,91.2571428571429,209.326486421533
"58",2019,397.78904109589,162,355,681.4,139,267.257716894977
"59",2020,337.584699453552,166.5,278.5,542,126.714285714286,247.422476272649
"60",2021,200.418681318681,115,177,310.6,102.485714285714,NA
